set,block,dsp_us,cycle_us,input_cycles,comp_cycles,harmony_cycles,delay_cycles,reverb_cycles,master_cycles,new_grains,active_grains,source_grains,grain_samples,model_lookups,model_expensive,model_warp_us,formant_changed,pitch_changed,track_state,fallback,recovery,fir_computed,fir_reused,deferred_slices
miss,209267,1402,1487,6463,53423,255475,20946,27920,5375,1,1,0,441,1,0,23.48,0,1,2,1,0,0,0,4
miss,209829,2681,2795,6487,53095,791690,12991,28575,5243,3,3,0,1457,3,1,574.92,1,1,2,1,0,0,0,3
miss,209843,1341,1440,8819,53233,249027,13131,31395,5447,1,1,0,513,1,0,62.74,0,0,2,1,0,0,0,4
miss,211389,2639,2750,6435,1923,809886,12667,41967,8099,3,3,0,1773,3,1,581.65,1,0,2,1,0,0,0,3
miss,212070,1988,2102,6387,1935,576494,12550,30399,5359,3,3,0,1143,3,1,383.81,1,0,2,1,0,0,0,3
miss,212214,2493,2604,6503,1927,767614,12587,29747,5427,3,3,0,3599,3,2,584.05,1,1,2,1,0,0,0,3
miss,212300,2354,2468,10495,53927,667814,12988,25359,5459,3,3,0,1157,3,1,481.24,1,0,2,1,0,0,0,3
miss,213204,2454,2563,6419,21891,738270,12555,27039,5423,3,3,0,1379,3,1,515.57,1,0,2,1,0,0,0,3
miss,213774,2537,2650,6551,53895,737302,13179,27627,5395,3,3,0,1307,3,1,478.25,1,0,2,1,0,0,0,3
miss,213954,2275,2388,6595,21891,682114,12876,24851,5395,3,3,0,1345,3,1,458.83,1,0,2,1,0,0,0,3
miss,214410,2581,2687,6455,53951,734461,15307,30163,5435,3,3,0,1581,3,1,435.14,1,0,2,1,0,0,0,3
miss,216786,2787,2902,6463,53963,828758,13119,28063,8195,3,3,0,1947,3,2,659.59,1,0,2,1,0,0,0,3
miss,220187,2723,2834,6535,25087,829466,12607,25439,5407,3,3,0,2661,3,1,590.32,1,0,2,1,0,0,0,3
miss,220573,2676,2779,6495,53931,785646,12618,27714,5343,3,3,0,2339,3,1,602.91,1,0,2,1,0,0,0,3
miss,220884,1356,1461,6447,54006,297864,12739,27723,5383,1,1,0,347,1,0,40.35,0,0,2,0,0,0,0,4
miss,221720,2700,2793,6471,53895,758026,19763,30255,5423,3,3,0,1209,3,1,520.03,1,0,2,1,0,0,0,3
miss,222039,2789,2901,6495,59315,796426,13083,35307,5371,3,3,0,1545,3,1,550.94,1,0,2,1,0,0,0,3
miss,222195,1362,1448,6439,53875,248278,12603,24607,5311,1,1,0,465,1,1,141.21,1,0,2,0,0,0,0,4
miss,222511,1362,1493,6455,75703,264234,15375,25555,5283,1,1,0,463,1,1,119.89,1,0,2,0,0,0,0,4
miss,222643,1376,1488,8822,55860,224222,12615,25995,5471,1,1,0,455,1,1,97.45,1,0,2,0,0,0,0,4
miss,222702,1335,1440,6351,53639,292322,12583,30419,5235,1,1,0,467,1,0,19.03,0,0,2,0,0,0,0,4
miss,222707,1439,1515,6499,53200,278083,12651,25103,5419,1,1,0,471,1,0,59.22,0,0,2,0,0,0,0,4
miss,222770,2182,2273,6531,53871,594425,13083,30771,5359,3,3,0,2271,3,1,449.96,1,0,2,1,0,0,0,3
miss,222788,1336,1456,6499,54022,304474,13107,26135,5403,1,1,0,685,1,1,277.65,1,1,2,1,0,0,0,4
miss,222899,1388,1480,6499,53179,253204,13190,31891,5383,1,1,0,369,1,0,32.01,0,0,2,0,0,0,0,4
miss,223566,2636,2731,6535,56627,764654,15239,33195,5495,3,3,0,1181,3,1,505.60,1,0,2,1,0,0,0,3
miss,223603,1346,1428,6499,56583,248598,15555,25119,5419,1,1,0,391,1,1,178.18,1,0,2,0,0,0,0,4
miss,223861,2598,2711,6475,53175,748078,12755,32562,5367,3,3,0,1769,3,2,561.71,1,1,2,1,0,0,0,3
miss,223914,1335,1452,6399,54875,268188,12615,25591,5287,1,1,0,529,1,0,60.17,0,0,2,0,0,0,0,4
miss,224454,2552,2663,6595,55787,736774,12768,25787,5423,3,3,0,1307,3,1,493.04,1,0,2,1,0,0,0,3
miss,224627,1352,1451,6455,53247,244823,12686,36439,5323,1,1,0,511,1,0,48.99,0,0,2,0,0,0,0,4
miss,224761,2367,2477,6495,21879,703405,12615,30767,7175,3,3,0,1169,3,1,478.14,1,1,2,1,0,0,0,3
miss,224891,1403,1478,6447,59271,320141,12651,30939,5443,1,1,0,469,1,1,297.02,1,0,2,0,0,0,0,4
miss,225016,1540,1616,29767,68259,173523,12627,26008,5251,0,0,0,0,0,0,0.00,0,0,2,0,0,0,0,3
miss,225017,1528,1608,6647,60275,311478,12831,48587,5403,1,1,0,457,1,0,93.72,0,0,2,0,0,0,0,4
