set,block,dsp_us,cycle_us,input_cycles,comp_cycles,harmony_cycles,delay_cycles,reverb_cycles,master_cycles,new_grains,active_grains,source_grains,grain_samples,model_lookups,model_expensive,model_warp_us,formant_changed,pitch_changed,track_state,fallback,recovery,fir_computed,fir_reused,deferred_slices,psola_sched_cycles,psola_addgrain_cycles,psola_deferred_cycles,psola_mark_cycles,psola_desc_cycles,psola_near_cycles,psola_poly_cycles,psola_gn_cycles
miss,33319,1477,2073,17195,53530,273257,17035,26203,5423,1,1,0,427,1,1,217.12,1,0,2,0,0,0,0,4,117719,98779,47400,3208,2998,2530,3024,27604
miss,33780,2422,3195,6515,57012,692940,13255,24251,5403,3,3,0,1179,3,1,499.21,1,0,2,1,0,0,0,3,336120,286420,108651,29914,10416,38973,2991,23400
miss,33949,2232,3127,6452,23213,633925,12787,27859,5407,3,3,0,1217,3,1,443.61,1,0,2,1,0,0,0,3,303774,253348,103011,24890,7697,29954,3006,20530
miss,34268,1774,2750,9119,4495,498457,12787,30203,5431,3,3,0,2105,3,2,407.37,1,1,2,1,0,0,0,3,239319,202936,86803,14604,5015,27116,3340,36426
miss,34363,2463,3163,6463,61660,681177,12830,35203,5395,3,3,0,1367,3,1,465.91,1,0,2,1,0,0,0,3,328252,272947,116999,29475,8862,34459,3004,18526
miss,36553,2679,3319,6415,57023,789654,13007,24739,5382,3,3,0,1093,3,2,597.41,1,0,2,1,0,0,0,3,405042,336448,132600,24589,12739,47256,3336,47852
miss,39680,2562,3479,6447,25519,757581,12651,38683,9679,3,3,0,2495,3,1,546.37,1,0,2,1,0,0,0,3,367594,312459,117453,27234,10428,43915,3027,25938
miss,40028,2479,3292,6500,54727,709467,12691,27463,5443,3,3,0,1083,3,1,511.88,1,0,2,1,0,0,0,3,344058,294092,109734,25758,14048,42182,3027,20690
miss,41087,2445,3287,6575,56736,699011,12715,26619,5487,3,3,0,1113,3,1,511.21,1,0,2,1,0,0,0,3,335175,285499,118814,20631,6167,44418,3000,20846
miss,41375,2531,3359,6431,58071,688891,13003,37267,5295,3,3,0,1413,3,1,465.88,1,0,2,1,0,0,0,3,332726,280352,107618,25111,10431,36355,3013,20508
miss,42069,2334,2985,6471,62403,639709,13099,30435,13739,3,3,0,953,3,1,430.84,1,0,2,1,0,0,0,3,306457,256503,105579,21493,10765,26732,3024,20780
miss,43310,2373,3319,6367,1923,725555,15483,28026,5427,3,3,0,1629,3,1,508.31,1,0,2,1,0,0,0,3,350651,290420,119342,27082,10407,43851,3028,23332
miss,43928,1969,2954,6510,1871,574135,12731,27679,5491,3,3,0,1051,3,2,456.90,1,0,2,1,0,0,0,3,275114,231053,84251,17661,8833,33050,3338,39657
miss,44071,2385,3314,6470,1882,684668,12831,24763,5407,3,3,0,2265,3,1,501.53,1,1,2,1,0,0,0,2,347046,292042,98691,30901,11591,38747,3506,28120
miss,44147,2296,3152,6507,56383,634601,12871,29911,5423,3,3,0,1053,3,1,467.43,1,0,2,1,0,0,0,3,323982,266262,97271,30068,10383,42723,3036,23160
miss,44975,2348,3260,6367,22503,705851,12891,24615,5343,3,3,0,1273,3,1,525.48,1,0,2,1,0,0,0,3,346462,294657,113798,25977,10429,36405,3032,26163
miss,45497,2512,3369,6474,58275,679217,15627,29635,5395,3,3,0,1283,3,1,489.21,1,0,2,1,0,0,0,3,333266,283269,110759,27603,10397,35718,3015,25898
miss,45666,2153,2883,6375,23195,632539,12774,23579,5307,3,3,0,1201,3,1,463.20,1,0,2,1,0,0,0,3,309534,257093,91735,22315,10402,43522,3024,20648
miss,46079,2348,3206,6375,53560,669257,12699,27703,5411,3,3,0,1367,3,1,504.38,1,0,2,1,0,0,0,3,326741,274845,113861,24064,8858,47363,3025,23158
miss,48270,2569,3293,6375,57196,749068,12686,27223,5478,3,3,0,1085,3,2,575.86,1,0,2,1,0,0,0,3,381688,323730,122135,27361,10431,46223,3274,42334
miss,51395,2517,3435,11295,32019,735877,14179,30135,7270,3,3,0,2517,3,1,537.77,1,0,2,1,0,0,0,3,364866,312979,117382,26956,10443,43130,3431,23488
miss,51740,2543,3329,6443,57163,742079,12871,26647,5359,3,3,0,1073,3,1,501.74,1,0,2,1,0,0,0,3,336004,283502,132018,23214,8867,41619,3021,23242
miss,52620,2007,2728,6390,1911,591355,12647,25139,5399,2,2,0,546,2,1,422.51,1,0,2,1,0,0,0,2,295964,247254,87713,25979,10130,33961,3053,19260
miss,52655,2108,3075,12043,1903,585261,12759,24207,7771,3,3,0,657,3,1,393.09,1,0,2,1,0,0,0,3,261676,212258,109500,16927,10370,36253,3045,20214
miss,52685,1559,2499,6463,1887,429749,15181,25003,5443,3,3,0,639,3,1,274.90,1,0,2,1,0,0,0,3,169697,138915,93543,14171,8802,14684,3037,20718
miss,52800,2338,2835,6423,55635,663501,12599,24943,5391,3,3,0,1109,3,1,487.91,1,0,2,1,0,0,0,3,326328,279700,100151,26853,10439,41780,3386,23318
miss,53089,2562,3374,8167,60152,731443,13091,27479,5411,3,3,0,1421,3,1,525.99,1,0,2,1,0,0,0,3,367516,312082,116199,43698,10402,42251,3003,22279
miss,53779,2510,3315,6443,57159,720469,12843,27387,5535,3,3,0,951,3,1,482.81,1,0,2,1,0,0,0,3,353858,293386,112282,29614,9262,39627,3028,23560
miss,54492,2502,3278,10275,57836,713782,13119,24799,8319,3,3,0,933,3,1,517.38,1,0,2,1,0,0,0,3,350196,291843,111924,24338,8857,38992,3025,26006
miss,54767,2393,3257,6463,54751,671575,12767,28175,5383,2,2,0,1182,2,1,492.33,1,1,2,1,0,0,0,2,321518,269523,106834,22947,10134,46808,4181,23390
miss,55310,2554,3254,6487,53495,743816,12738,24751,5571,3,3,0,1227,3,1,541.66,1,0,2,1,0,0,0,3,357306,301892,111198,24870,10391,42321,4099,31428
miss,55596,2329,3009,6467,56271,656853,12743,27011,8463,3,3,0,1087,3,1,497.81,1,0,2,1,0,0,0,2,328540,273098,93110,23603,10391,42540,3024,27572
miss,56117,2344,3299,6555,1850,718101,15802,24644,5439,3,3,0,1593,3,1,531.25,1,0,2,1,0,0,0,3,353410,308500,110708,27414,13465,46612,3040,23322
miss,56538,2569,3366,6399,57159,748329,13962,25107,5455,3,3,0,1259,3,2,591.26,1,0,2,1,0,0,0,3,372696,325625,106660,28572,11959,44809,3325,41996
miss,57239,2433,3238,6463,57244,700108,13195,24555,5331,3,3,0,1095,3,1,509.48,1,0,2,1,0,0,0,3,332924,283792,115363,26594,10429,43808,3386,23546
miss,58410,2490,3268,6379,61583,710827,12799,29599,5359,3,3,0,1373,3,1,501.66,1,0,2,1,0,0,0,3,343958,288577,119743,24285,10393,39104,3031,23052
miss,59849,2396,3357,6444,1863,726091,14319,31219,5431,3,3,0,1563,3,1,508.46,1,0,2,1,0,0,0,3,352616,297625,118370,24151,13238,43897,3042,20708
miss,60467,1809,2743,6403,1887,502107,12779,29599,9155,3,3,0,1059,3,1,345.06,1,0,2,1,0,0,0,3,235658,188901,73208,23674,8833,22705,4174,20732
miss,60609,2279,3083,6419,1907,674643,12691,28579,5402,3,3,0,2265,3,1,525.37,1,1,2,1,0,0,0,3,344606,292147,102981,28575,10408,44336,3054,26150
miss,60684,2301,2959,6407,54479,652747,15723,23960,5339,3,3,0,1067,3,1,484.19,1,0,2,1,0,0,0,3,321006,268105,102873,24485,10403,37917,3028,25832
miss,61513,2394,3162,6443,24399,717451,12912,25603,5415,3,3,0,1273,3,1,507.37,1,0,2,1,0,0,0,3,340810,285458,132618,20837,10771,36852,3009,20792
miss,62034,2382,3035,6507,65311,668989,12699,25176,5391,3,3,0,1283,3,1,523.93,1,0,2,1,0,0,0,3,328154,278677,114065,23290,10431,44589,3011,23548
miss,62202,2289,3204,11435,23623,665277,13074,29367,5370,3,3,0,1201,3,1,499.89,1,0,2,1,0,0,0,3,326810,271533,105422,24894,10390,42351,3009,23112
miss,62615,2350,3146,6391,53623,664957,12675,27671,5319,3,3,0,1367,3,1,494.19,1,0,2,1,0,0,0,3,317374,275635,107242,24088,10438,39666,6065,20602
miss,64805,2617,3438,6411,59683,762177,12587,23891,5467,3,3,0,1087,3,2,582.37,1,0,2,1,0,0,0,3,378132,326027,122140,27261,10410,42728,3295,44954
miss,67933,2464,3154,6467,23047,750091,12883,24403,5451,3,3,0,2487,3,1,544.41,1,0,2,1,0,0,0,3,374990,316696,121358,27062,11564,46885,3028,26294
miss,68279,2472,3314,6411,57356,710954,13279,32516,5403,3,3,0,1075,3,1,524.10,1,0,2,1,0,0,0,3,343012,293528,110118,25717,10462,43933,4179,23262
miss,69155,1980,2982,6371,1871,575992,12727,33815,5423,3,3,0,893,3,2,474.30,1,1,2,1,0,0,0,3,299278,252175,88308,19822,10825,32866,3302,39412
miss,69192,1982,2853,6402,4162,549109,12623,34091,10415,3,3,0,657,3,1,360.85,1,0,2,1,0,0,0,3,242976,196232,92121,19539,8833,21689,3055,17664
miss,69223,2001,2691,6379,1899,547967,12967,25159,5407,4,4,0,3352,4,1,379.70,1,0,2,1,0,0,0,4,281160,222911,90031,21037,8299,18248,3022,20654
miss,69338,2346,3167,6375,57567,657357,12803,27363,5419,3,3,0,1113,3,1,463.96,1,0,2,1,0,0,0,3,316348,266439,95700,28706,10379,36516,3004,22938
miss,69629,2523,3345,6463,57275,719156,13111,28319,5347,3,3,0,1419,3,1,531.61,1,0,2,1,0,0,0,3,364236,309464,105190,30518,10443,44012,4118,25916
miss,70320,2303,2989,9155,57359,642491,15691,27047,5447,3,3,0,951,3,2,492.42,1,0,2,1,0,0,0,3,299320,255045,101010,18975,13412,37414,3300,39032
miss,71029,2545,3424,6475,57123,740687,13135,26274,5747,3,3,0,1051,3,1,502.01,1,0,2,1,0,0,0,3,361644,306357,129972,27116,10829,39482,3028,25398
miss,71303,2534,3358,9615,56475,688859,12655,29747,5471,3,3,0,1773,3,1,494.17,1,1,2,1,0,0,0,3,338644,288843,111289,26536,10387,44546,3039,22986
miss,71849,2507,3386,8659,62619,700627,12799,27843,5475,3,3,0,1149,3,1,524.13,1,0,2,1,0,0,0,3,346820,289122,112389,27336,10417,38646,3048,24818
miss,72132,2367,3237,14835,25811,652645,12647,29555,5379,3,3,0,1131,3,1,451.78,1,0,2,1,0,0,0,3,311454,259422,97735,28761,10403,39752,4117,20588
miss,72654,2338,3127,6443,1827,716985,13155,24795,5375,3,3,0,1589,3,1,566.44,1,0,2,1,0,0,0,3,370650,318695,113018,26130,10427,54885,7073,23398
miss,73074,2461,3261,6423,53487,712941,12643,24475,7920,3,3,0,1261,3,2,574.21,1,0,2,1,0,0,0,3,369052,313749,117353,28634,10393,45887,3291,39688
miss,73775,2494,3332,6567,54599,704989,13255,27479,7571,3,3,0,1101,3,1,495.00,1,0,2,1,0,0,0,3,339504,284715,119460,26734,10419,41622,5824,23444
miss,74949,2555,3120,6427,64487,728293,12632,24543,5403,3,3,0,1381,3,1,509.49,1,0,2,1,0,0,0,3,348836,293003,118178,21936,10405,41812,3022,23198
miss,76385,2422,3397,9115,1919,730799,12802,32923,5335,3,3,0,1563,3,1,523.48,1,0,2,1,0,0,0,3,356622,301330,114575,26938,10783,43852,3037,23532
miss,77003,1801,2819,8435,4163,467931,14655,25607,5507,3,3,0,1059,3,1,290.54,1,0,2,1,0,0,0,3,205364,171786,74533,19602,8833,9759,4181,23074
miss,77148,2411,3247,6371,1871,735691,12855,29927,7807,3,3,0,2265,3,1,537.38,1,1,2,1,0,0,0,3,358800,306362,118556,22643,10815,46029,3042,31696
miss,77220,2301,3026,6443,54303,652326,12686,30323,5418,4,4,0,1420,4,1,410.39,1,0,2,1,0,0,0,4,310044,257106,119021,35323,7964,30396,4128,23318
miss,78049,2454,3415,6443,23359,732917,15608,29343,7747,3,3,0,1279,3,1,524.41,1,0,2,1,0,0,0,3,362464,306968,116621,28503,10405,44265,4101,23604
miss,78571,2544,3362,6455,59827,725791,13043,27455,8019,3,3,0,1283,3,1,541.89,1,0,2,1,0,0,0,3,363138,308316,108925,27559,12084,36975,3445,24836
miss,78739,2307,3219,6479,26226,670789,12611,24515,5375,3,3,0,1207,3,1,480.34,1,0,2,1,0,0,0,3,335700,286348,108007,24372,18539,34490,2995,23922
miss,79153,2435,2984,6327,56255,693939,15611,25087,8067,3,3,0,1367,3,1,505.25,1,0,2,1,0,0,0,3,352536,294555,114429,29500,11544,39588,3050,22328
miss,81342,2701,3544,16295,66963,734213,12699,25142,5358,3,3,0,1089,3,1,527.33,1,0,2,1,0,0,0,3,360394,302161,116754,27002,10430,46168,4179,23308
miss,84470,2519,3247,6439,22931,760157,12575,27367,5355,3,3,0,2487,3,1,525.03,1,0,2,1,0,0,0,3,361986,307375,117339,27098,10446,41497,3029,26246
miss,84815,2542,3443,9151,57247,708731,12992,26235,5379,3,3,0,1073,3,1,486.28,1,0,2,1,0,0,0,3,337142,290498,115944,25621,10425,41901,3006,20940
miss,85692,2037,3017,12567,1926,562285,15439,24627,5387,4,4,0,1092,4,1,376.91,1,0,2,1,0,0,0,3,282732,224276,85516,23387,9073,23005,3038,17952
miss,85730,2117,2952,6375,1875,615947,12795,38811,7747,4,4,0,3412,4,1,439.17,1,1,2,1,0,0,0,3,299510,254316,102415,23674,6407,31472,3020,17964
miss,85759,1729,2737,6426,1875,487197,12835,25483,5447,4,4,0,852,4,1,361.11,1,0,2,1,0,0,0,4,232272,189558,73925,15488,9076,15684,3048,25516
miss,85877,2412,3221,6379,56996,689817,12679,24263,5371,3,3,0,1113,3,1,513.72,1,0,2,1,0,0,0,3,341151,292024,111324,23551,10425,43001,3007,20470
miss,86165,2484,3276,6543,60071,697851,14716,23956,5351,3,3,0,1419,3,1,514.78,1,0,2,1,0,0,0,3,343014,290977,112738,27784,10426,41723,2995,26360
miss,86855,2408,3219,6430,59732,666943,14279,32959,5647,4,4,0,1268,4,2,528.00,1,0,2,1,0,0,0,4,345228,286755,102642,25268,10666,33063,7099,37260
miss,88097,2428,3467,6351,1835,740769,12694,31171,5450,3,3,0,1581,3,1,517.51,1,0,2,1,0,0,0,3,357756,305194,110505,29485,10438,44217,3041,23118
miss,88718,1829,2798,6419,1871,530781,12839,24619,5431,3,3,0,1049,3,1,377.84,1,0,2,1,0,0,0,3,238616,191955,91237,25042,6122,34585,3044,23158
miss,88860,2352,3135,6378,1878,709805,12671,29387,5359,3,3,0,2295,3,1,495.06,1,1,2,1,0,0,0,2,378554,310449,93294,44393,13148,43389,3046,27868
miss,88884,1744,2557,6419,1919,504047,12835,27903,5399,2,2,0,1296,2,2,437.48,1,1,2,1,0,0,0,2,264970,224079,68917,17681,10143,34848,3279,39706
miss,88937,2251,3094,6539,57380,622607,13064,25655,5443,3,3,0,1069,3,1,443.62,1,0,2,1,0,0,0,3,302396,250020,102463,25375,10417,42877,3021,20522
miss,89203,2025,2728,6431,59004,543305,12663,27979,5483,3,3,0,1395,3,1,423.09,1,1,2,1,0,0,0,3,264638,215367,78975,15867,6149,26603,3024,23204
miss,89766,2417,3212,6347,61754,691897,12663,24167,5483,3,3,0,1251,3,1,494.79,1,0,2,1,0,0,0,3,329713,279357,119134,23169,8845,41721,3000,23332
miss,90287,2445,3268,7963,57350,695387,13038,28051,5375,3,3,0,1247,3,1,501.51,1,0,2,1,0,0,0,3,335670,288825,117495,31300,10426,41150,3011,23260
miss,90450,2237,3118,6495,22850,660631,14539,24455,5475,3,3,0,1153,3,1,479.54,1,0,2,1,0,0,0,3,321289,266915,116485,25888,8861,37550,4128,23184
miss,90870,2452,3245,6455,54392,701338,12619,25431,5386,3,3,0,1421,3,1,494.81,1,0,2,1,0,0,0,3,340404,285246,113247,27862,8874,44202,5921,23392
miss,91175,1484,2087,6447,57407,234841,16071,25099,5371,1,1,0,427,1,1,164.67,1,0,2,0,0,0,0,4,91413,72584,35648,4204,2985,2515,323,18072
miss,93053,2517,3318,6436,57063,730248,13011,29199,5427,3,3,0,1089,3,2,584.74,1,0,2,1,0,0,0,3,371644,319725,114373,27236,10434,45663,4797,42160
miss,96180,2346,3205,6379,22955,700580,12591,29211,5463,2,2,0,1670,2,1,522.65,1,0,2,1,0,0,0,2,340566,292512,109583,25086,10191,41962,3416,25754
miss,96529,2465,3286,6475,54755,707195,15319,23663,5374,3,3,0,1079,3,1,503.10,1,0,2,1,0,0,0,3,340350,288230,110593,24745,10552,42149,3032,23270
miss,97589,2506,3319,6439,59835,721416,12802,24287,5375,3,3,0,1113,3,1,527.23,1,0,2,1,0,0,0,3,358790,303539,112519,28330,10435,43920,3020,31318
miss,97879,2559,3434,6472,57808,737483,12663,26943,5375,3,3,0,1443,3,1,532.91,1,0,2,1,0,0,0,3,362068,312825,117948,30336,10418,44677,3024,23204
miss,98555,2196,3004,6567,60019,605808,13072,24607,8007,3,3,0,1015,3,1,451.00,1,0,2,1,0,0,0,3,288446,243630,97506,29626,8836,32260,2999,23244
miss,99283,2498,3352,6507,54399,714551,12698,28575,5314,3,3,0,1003,3,1,526.12,1,0,2,1,0,0,0,3,363213,308023,115539,29817,10402,44587,3022,23530
miss,99480,1829,2758,6411,1911,535463,12715,27027,5431,3,3,0,1853,3,2,437.39,1,0,2,1,0,0,0,3,265514,218259,83263,17044,9236,30434,3305,36664
miss,99552,2315,3178,6419,54619,638881,12691,27911,5427,3,3,0,1495,3,2,501.52,1,1,2,1,0,0,0,3,317014,267510,95017,27154,10398,40314,3310,36478
miss,100099,2449,3331,6423,55015,699283,15552,24315,5399,3,3,0,1207,3,1,486.89,1,0,2,1,0,0,0,3,340942,285281,107814,28570,10761,40077,3005,23168
miss,100385,2386,3276,6610,61459,662743,12734,24762,5516,3,3,0,1135,3,1,509.51,1,0,2,1,0,0,0,3,340164,293405,108195,27527,10801,42846,3044,20650
miss,100902,2289,3213,6483,1859,691727,15695,27335,5418,3,3,0,1541,3,1,500.65,1,0,2,1,0,0,0,3,345912,287396,100776,27420,10372,43942,3020,23158
miss,101327,2535,3441,7343,66584,722669,15751,24591,5403,3,3,0,1263,3,2,528.29,1,0,2,1,0,0,0,3,350996,298472,122642,23150,10903,45408,3310,39650
miss,102023,2505,3304,6523,54427,702673,12839,25327,5455,3,3,0,1123,3,1,485.89,1,0,2,1,0,0,0,3,339422,289671,114928,29398,10801,39583,2998,20486
miss,103200,2519,3130,6479,56706,731743,13063,25891,5315,3,3,0,1347,3,1,542.76,1,0,2,1,0,0,0,3,363174,308435,119429,26845,10420,46364,3050,25856
miss,104634,2384,3183,6435,1827,740743,12647,25115,5403,3,3,0,1637,3,1,545.65,1,0,2,1,0,0,0,3,368476,313637,115140,24303,10821,44141,8391,24608
miss,105257,1935,2804,6427,1875,560533,12815,27723,5355,3,3,0,1039,3,1,393.73,1,0,2,1,0,0,0,3,269412,219032,74607,23909,10387,26446,3022,20942
miss,105395,2160,3125,6423,1839,656245,12627,24075,5399,2,2,0,1530,2,1,475.39,1,0,2,1,0,0,0,2,314944,266489,104132,19552,10179,43279,3040,23440
miss,105420,1765,2642,6459,1923,502023,12659,25343,5319,3,3,0,1965,3,2,430.73,1,1,2,1,0,0,0,3,264765,229340,75638,17218,10378,46206,3321,39732
miss,105474,2269,2950,6443,57291,636955,13067,25187,5239,3,3,0,1067,3,1,459.84,1,0,2,1,0,0,0,3,314034,256151,102804,21414,7729,34260,3043,23242
miss,105739,2015,2844,7067,53723,521795,12635,29063,5486,3,3,0,2181,3,2,441.32,1,1,2,1,0,0,0,3,253976,225432,62972,13640,6179,26598,3287,36803
miss,106302,2565,3489,6439,40584,705552,15443,25159,5323,3,3,0,1293,3,1,496.78,1,0,2,1,0,0,0,3,339262,286444,107386,23221,11456,42552,3024,23172
miss,106823,2430,3266,8527,54704,686845,12980,25263,5383,3,3,0,1247,3,1,492.81,1,0,2,1,0,0,0,3,343312,287449,106498,27508,10394,36770,2999,20772
miss,106989,2255,3132,6459,23032,666807,12908,25979,5499,3,3,0,1155,3,1,475.41,1,0,2,1,0,0,0,3,318932,266004,111429,24965,10389,43967,3046,23162
miss,107408,2477,3273,6446,54623,703477,15619,23143,5415,3,3,0,1421,3,1,497.64,1,0,2,1,0,0,0,3,346606,286251,106848,29479,14424,42651,3025,23280
miss,109590,2553,3402,6415,54480,755749,13080,23927,5395,3,3,0,1869,3,2,587.98,1,0,2,1,0,0,0,3,385224,332769,122719,27426,10388,42174,4441,42118
miss,112718,2507,3404,6439,28151,745651,12715,26667,5495,2,2,0,1630,2,1,572.35,1,0,2,1,0,0,0,2,378500,324196,111891,24990,10200,41068,3049,36126
miss,113069,2451,3322,6407,54391,700815,14499,29863,5447,3,3,0,1081,3,1,501.82,1,0,2,1,0,0,0,3,345174,293447,113158,28418,10406,43966,3017,25826
miss,114126,2416,3081,6415,54379,704697,12603,24019,5339,3,3,0,1113,3,1,521.51,1,0,2,1,0,0,0,3,340854,291412,113318,28465,10381,41630,4152,23226
miss,114420,2448,3013,6431,56886,701127,12591,27843,5243,2,2,0,1038,2,1,498.29,1,0,2,1,0,0,0,2,362868,309065,106607,27530,10191,42138,3048,28518
miss,115093,2260,3008,6443,54615,629364,15784,25679,5399,3,3,0,983,3,1,460.79,1,0,2,1,0,0,0,3,317868,265065,90493,29289,10365,40126,4158,26078
miss,115820,2579,3409,6587,57131,742361,15503,33507,5387,3,3,0,1001,3,1,504.98,1,0,2,1,0,0,0,3,341556,288458,116751,24562,10410,42919,4157,23132
miss,116018,1866,2817,6407,1883,542137,12771,25407,5467,3,3,0,1853,3,2,486.27,1,0,2,1,0,0,0,3,289380,250387,71129,19877,10788,24093,3291,36476
miss,116089,2319,3230,8843,50643,651305,12723,27611,7835,2,2,0,1020,2,2,478.35,1,1,2,1,0,0,0,2,325516,268587,98398,17685,10175,43762,3333,40052
miss,116639,2453,3302,6399,53575,706899,12827,27431,5423,3,3,0,1239,3,1,509.53,1,0,2,1,0,0,0,3,344894,289740,116813,27636,8905,41189,3397,20686
miss,116923,2334,3103,6463,59104,644699,12967,27451,5395,3,3,0,1135,3,1,442.81,1,0,2,1,0,0,0,3,326746,272236,100246,26354,10389,39436,3001,18084
miss,117440,2254,3230,6571,1855,661833,14315,27343,5507,3,3,0,1541,3,1,477.36,1,0,2,1,0,0,0,3,323748,269296,105253,22642,10378,35690,3018,20542
miss,117863,2572,3409,6463,53543,687517,14592,26467,5491,3,3,0,2013,3,1,514.04,1,0,2,1,0,0,0,3,346264,291237,106032,23740,8842,43558,2995,20326
miss,118560,2513,2980,6459,56127,724225,12394,30039,5467,3,3,0,1083,3,1,509.96,1,0,2,1,0,0,0,3,356054,298352,118971,28787,10447,41782,3418,20572
miss,119735,2453,3295,6355,53795,710819,12663,26566,5351,3,3,0,1339,3,1,510.61,1,0,2,1,0,0,0,3,345488,290400,117504,27180,10391,44397,2999,20518
miss,121170,2346,3331,6435,1871,726907,12886,29807,5243,3,3,0,1627,3,1,523.99,1,0,2,1,0,0,0,3,362696,304496,108315,27234,10798,41609,4110,25980
miss,121794,1919,2882,6439,1907,557243,12591,27688,5387,3,3,0,1039,3,2,444.16,1,0,2,1,0,0,0,3,305485,245378,78455,27950,8875,25532,3699,39544
miss,121933,2280,3058,6435,1831,694889,12735,27247,5415,2,2,0,1530,2,1,562.50,1,0,2,1,0,0,0,2,365029,303004,92767,20767,8664,41017,3047,46476
miss,121959,1991,2874,6499,1891,516255,15483,36875,5339,2,2,0,1296,2,1,445.31,1,1,2,1,0,0,0,2,276012,243220,69735,20423,5894,34938,3041,20894
miss,122011,2314,3140,6363,57243,642624,14620,24846,5267,3,3,0,1067,3,1,533.99,1,0,2,1,0,0,0,3,326344,276738,92227,14637,10405,32168,5716,35998
miss,122279,2050,2901,6435,53599,502066,12674,24106,5343,2,2,0,930,2,2,407.96,1,1,2,1,0,0,0,2,244124,214422,37453,13434,10276,18947,3661,37047
miss,122839,2408,3354,6407,22903,718627,12711,27959,5347,3,3,0,1267,3,1,502.38,1,0,2,1,0,0,0,3,357126,299656,113772,25869,11714,42504,4151,23724
miss,123360,2505,3039,9083,54539,724477,12979,24715,7727,3,3,0,1203,3,1,523.00,1,0,2,1,0,0,0,3,366738,311464,117387,35115,10439,41881,3409,23438
miss,123527,2277,3192,6523,25570,671751,12928,23863,5363,3,3,0,1155,3,1,478.86,1,0,2,1,0,0,0,3,317000,265230,119851,24981,8835,41853,3011,23172
miss,123947,2428,3236,6415,63922,660541,15335,27623,5331,2,2,0,942,2,1,473.23,1,0,2,1,0,0,0,2,317916,272094,98950,22893,10252,39575,3038,29215
miss,126129,2503,3287,6543,54331,735517,14348,24751,5351,3,3,0,1089,3,1,516.10,1,0,2,1,0,0,0,3,353914,301684,121905,27770,10392,43998,4180,23180
miss,129257,2541,3433,11443,29163,749801,13267,32619,7759,3,3,0,2445,3,1,529.66,1,0,2,1,0,0,0,3,377530,314451,118930,26835,10445,46963,3038,26344
miss,129605,2506,3338,6439,59679,717701,12647,29855,7719,3,3,0,1079,3,1,520.57,1,0,2,1,0,0,0,3,345762,288359,113649,21447,10441,45417,3396,23372
miss,130663,2678,3362,6395,57672,728361,12687,33327,5403,3,3,0,1113,3,1,492.81,1,0,2,1,0,0,0,3,339955,279482,119682,26941,10422,36771,3017,20654
miss,130955,2506,3255,6327,59908,709199,12659,33411,7995,3,3,0,1443,3,1,516.22,1,0,2,1,0,0,0,3,345810,293350,113775,27657,10391,47469,3015,22992
miss,131629,2102,2917,7571,54447,567737,13015,24495,5307,3,3,0,1137,3,1,406.25,1,0,2,1,0,0,0,3,294009,236614,78720,23976,12891,29253,3037,24908
miss,132887,2337,3354,6355,1903,726611,12678,24419,5447,3,3,0,1639,3,1,506.52,1,0,2,1,0,0,0,3,357278,297324,119276,26983,10469,44064,3015,23306
miss,133163,1923,2674,11367,67815,487175,12867,24519,5283,3,3,0,2119,3,1,334.90,1,0,2,1,0,0,0,3,235303,204325,62504,21268,10364,12117,336,20798
miss,133505,1830,2777,7235,3147,499606,14247,27555,5468,3,3,0,1017,3,1,307.59,1,1,2,1,0,0,0,3,220844,182134,84021,23757,10389,18188,3051,16754
miss,133650,2302,3186,6391,1918,702509,12795,24240,5454,3,3,0,2277,3,1,499.73,1,1,2,1,0,0,0,2,347136,289335,104648,28343,7834,40686,3430,23262
miss,133722,2195,3041,6446,62740,610765,12896,27291,5399,3,3,0,1061,3,1,461.22,1,0,2,1,0,0,0,3,294684,252839,87531,21611,7684,42397,3033,20858
miss,133992,2054,2688,7115,59088,509263,15407,27216,7787,3,3,0,1403,3,1,397.59,1,1,2,1,0,0,0,3,253217,224863,83569,18496,10372,28505,2995,23144
miss,134555,2405,3326,8655,53726,684533,12862,28159,5491,3,3,0,1195,3,1,486.76,1,0,2,1,0,0,0,3,332908,277413,110652,25967,8858,44377,4091,25844
miss,135090,2382,3087,6503,54518,676169,12708,25327,5319,2,2,0,806,2,1,516.38,1,0,2,1,0,0,0,2,334069,285676,109668,24199,10181,39338,3369,25926
miss,135241,2305,3220,6471,22922,674253,18187,27635,5399,3,3,0,1155,3,1,493.57,1,0,2,1,0,0,0,3,334848,271927,98360,24630,10434,34455,6126,27950
miss,135659,2375,3171,6455,59890,659859,12731,29571,5387,3,3,0,1335,3,1,458.48,1,0,2,1,0,0,0,3,313232,263618,113860,25109,10797,42160,3027,20628
miss,137844,2606,3391,6447,57184,767529,12467,24119,5395,3,3,0,1089,3,2,599.93,1,0,2,1,0,0,0,3,389472,331983,119127,27185,10513,45681,3303,39310
miss,140971,2558,3374,6407,25411,768327,12695,24447,5403,3,3,0,2505,3,1,535.51,1,0,2,1,0,0,0,3,390966,336273,115930,40141,10806,43938,3032,27688
miss,141319,2601,3473,6495,57032,757039,15707,27287,5379,3,3,0,1073,3,1,575.23,1,0,2,1,0,0,0,3,382416,319159,113349,28333,10535,44445,3023,38976
