set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,6954,2,576403,577814,180,576895,16,0,1065101558,1194083328,2,1,0,0,7687,2510,1288,204,0,0
top,33781,0,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,4,10,10,311591,54834,24195,12430,8334,63507
top,33781,1,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,33688,4856,1356,1769,0,0
top,33781,2,2293392,2294816,197,2293759,16,0,1065101558,1194083328,2,1,0,0,8004,2981,1294,192,0,0
top,26521,0,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,333461,49866,28660,15122,6764,53363
top,26521,1,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,29269,5520,1665,1768,0,0
top,26521,2,1828830,1830230,224,1829119,16,0,1065101558,1194083328,2,1,0,0,9019,3738,1614,193,0,0
top,17413,0,1245611,1246949,203,1246207,16,0,1065101558,1194083328,2,4,10,10,301667,49470,22352,12432,12676,41055
top,17413,1,1245611,1247084,203,1246207,16,0,1065101558,1194083328,2,1,0,0,26373,3508,1560,1786,0,0
top,17413,2,1245809,1247218,198,1246207,16,0,1065101558,1194083328,2,1,0,0,8523,3169,1500,199,0,0
top,24839,0,1720839,1722173,236,1721215,16,0,1065101558,1194083328,2,4,10,10,299117,54656,15259,12502,8373,42733
top,24839,1,1720839,1722332,236,1721215,16,0,1065101558,1194083328,2,1,0,0,32728,5063,2028,1771,0,0
top,24839,2,1721075,1722490,236,1721215,16,0,1065101558,1194083328,2,1,0,0,9262,3094,1974,205,0,0
top,28985,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,309287,51721,26658,8166,8360,53417
top,28985,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,28560,3184,1335,1773,0,0
top,28985,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,7880,2848,1302,197,0,0
top,23143,0,1612050,1613607,412,1612543,16,0,1065101558,1194083328,2,4,10,10,357338,53529,35018,9742,14136,58544
top,23143,1,1612467,1613883,417,1612543,16,0,1065101558,1194083328,2,1,0,0,32132,3837,2035,1755,0,0
top,23143,2,1612467,1614159,417,1612543,16,0,1065101558,1194083328,2,1,0,0,10494,4681,1976,199,0,0
top,11327,0,855949,857411,284,856447,16,0,1065101558,1194083328,2,4,10,10,290295,54430,18298,13622,14157,44971
top,11327,1,856212,857588,263,856447,16,0,1065101558,1194083328,2,1,0,0,35204,3399,2048,1783,0,0
top,11327,2,856212,857766,263,856447,16,0,1065101558,1194083328,2,1,0,0,8876,2990,1996,202,0,0
