set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,15678,3,1134623,1136170,181,1134847,16,0,1065101558,1194083328,2,1,0,0,10739,4539,2338,218,0,0
miss,15820,0,1143611,1144953,378,1143679,16,0,1065101558,1194083328,2,4,10,10,287055,42890,5209,12460,13748,45294
miss,15820,1,1143611,1145239,378,1143679,16,0,1065101558,1194083328,2,1,0,0,27190,3645,2084,1784,0,0
miss,15895,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,292429,54372,4801,12442,11058,51286
miss,15895,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,26188,3228,1570,1767,0,0
miss,15895,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8330,2894,1468,204,0,0
miss,16724,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,302751,48879,4417,16292,12228,52313
miss,16724,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,28406,3060,1364,1775,0,0
miss,16724,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,17410,2726,3478,224,0,0
miss,17244,0,1234795,1236149,191,1235455,16,0,1065101558,1194083328,2,4,10,10,292183,51763,4354,16300,16494,48300
miss,17244,1,1234795,1236282,191,1235455,16,0,1065101558,1194083328,2,1,0,0,33374,4846,1337,1774,0,0
miss,17244,2,1234795,1236416,191,1235455,16,0,1065101558,1194083328,2,1,0,0,8408,3338,1297,210,0,0
miss,17413,0,1245611,1246949,203,1246207,16,0,1065101558,1194083328,2,4,10,10,278411,49435,5270,16238,8363,47896
miss,17413,1,1245611,1247084,203,1246207,16,0,1065101558,1194083328,2,1,0,0,28912,3606,1586,1782,0,0
miss,17413,2,1245809,1247218,198,1246207,16,0,1065101558,1194083328,2,1,0,0,8488,3316,1482,215,0,0
miss,17731,0,1265804,1267326,573,1265791,16,0,1065101558,1194083328,2,4,10,10,187491,33772,3272,12432,4547,29145
miss,17731,1,1266043,1267471,216,1266175,16,0,1065101558,1194083328,2,4,10,10,29115,4080,2400,93,305,16209
miss,17826,0,1272042,1273371,230,1272703,16,0,1065101558,1194083328,2,4,10,10,271145,51402,8136,16292,14139,45474
miss,17826,1,1272042,1273528,230,1272703,16,0,1065101558,1194083328,2,1,0,0,26741,4150,1580,1773,0,0
miss,17826,2,1272264,1273684,222,1272703,16,0,1065101558,1194083328,2,1,0,0,9053,3821,1466,209,0,0
miss,20016,0,1412146,1413498,182,1412095,16,0,1065101558,1194083328,2,4,10,10,331249,55541,5712,16328,16442,56382
miss,20016,1,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,1,0,0,28948,2503,2780,1770,0,0
miss,20016,2,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,25994,2158,2014,94,271,16125
miss,23144,0,1612050,1613607,412,1612543,16,0,1065101558,1194083328,2,4,10,10,343121,45592,5117,12444,16469,76976
miss,23144,1,1612467,1613883,417,1612543,16,0,1065101558,1194083328,2,1,0,0,29614,2394,2090,1774,0,0
miss,23144,2,1612467,1614159,417,1612543,16,0,1065101558,1194083328,2,1,0,0,13256,6362,1934,196,0,0
miss,23491,0,1634444,1635855,179,1635199,16,0,1065101558,1194083328,2,4,10,10,316343,51652,4221,16284,16428,58704
miss,23491,1,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,1,0,0,30820,5467,1336,1786,0,0
miss,23491,2,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,8100,2590,1290,224,0,0
miss,24549,0,1702309,1703657,185,1702783,16,0,1065101558,1194083328,2,4,10,10,297613,43397,2404,12442,13734,62506
miss,24549,1,1702309,1703779,185,1702783,16,0,1065101558,1194083328,2,1,0,0,27610,2986,1354,1780,0,0
miss,24549,2,1702494,1703901,185,1702783,16,0,1065101558,1194083328,2,1,0,0,10456,5488,1282,207,0,0
miss,24840,0,1720839,1722173,236,1721215,16,0,1065101558,1194083328,2,4,10,10,284103,48199,5192,16040,14034,45456
miss,24840,1,1720839,1722332,236,1721215,16,0,1065101558,1194083328,2,1,0,0,32734,6274,2086,1770,0,0
miss,24840,2,1721075,1722490,236,1721215,16,0,1065101558,1194083328,2,1,0,0,9500,3283,1992,202,0,0
miss,25531,0,1765004,1766444,591,1764991,16,0,1065101558,1194083328,2,4,10,10,270435,44491,6133,12438,11017,45405
miss,25531,1,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,1,0,0,30822,4162,2978,1777,0,0
miss,25531,2,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,28076,3884,2228,93,309,16011
miss,26240,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,320319,50907,4309,12430,16705,66824
miss,26240,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,29646,2417,1372,1782,0,0
miss,26240,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,9872,4913,1280,207,0,0
miss,26522,0,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,299025,49900,4662,12464,15540,47966
miss,26522,1,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,34335,11628,1694,1774,0,0
miss,26522,2,1828830,1830230,224,1829119,16,0,1065101558,1194083328,2,1,0,0,9064,3814,1566,202,0,0
miss,27060,0,1862874,1864364,201,1863295,16,0,1065101558,1194083328,2,4,10,10,306871,54669,5233,12446,13687,56547
miss,27060,1,1863085,1864498,211,1863295,16,0,1065101558,1194083328,2,1,0,0,28932,3552,2087,1768,0,0
miss,27060,2,1863085,1864633,211,1863295,16,0,1065101558,1194083328,2,1,0,0,8940,3260,1964,212,0,0
miss,27348,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,284455,52383,5244,15128,11056,47627
miss,27348,1,1881342,1882828,178,1881727,16,0,1065101558,1194083328,2,1,0,0,30134,3967,2216,1772,0,0
miss,27348,2,1881520,1882954,178,1881727,16,0,1065101558,1194083328,2,1,0,0,12444,6272,2100,207,0,0
miss,27864,0,1914349,1915809,305,1914751,16,0,1065101558,1194083328,2,4,10,10,288297,49129,2423,12446,13734,48002
miss,27864,1,1914349,1915986,305,1914751,16,0,1065101558,1194083328,2,1,0,0,26858,3301,2039,1765,0,0
miss,27864,2,1914349,1916163,305,1914751,16,0,1065101558,1194083328,2,1,0,0,11772,4928,2014,205,0,0
miss,28285,0,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,4,10,10,301427,48713,5687,16292,13713,50694
miss,28285,1,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,29402,2912,2764,1772,0,0
miss,28285,2,1941583,1943008,210,1941631,16,0,1065101558,1194083328,2,4,10,10,26418,2604,2042,103,304,16142
miss,28986,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,284347,46380,3205,16302,14126,48020
miss,28986,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,30845,5891,1352,1776,0,0
miss,28986,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,10631,5558,1286,199,0,0
miss,30160,0,2061393,2062725,231,2061823,16,0,1065101558,1194083328,2,4,10,10,315143,50925,4330,12496,13737,50830
miss,30160,1,2061393,2062875,231,2061823,16,0,1065101558,1194083328,2,1,0,0,27466,2432,1350,1764,0,0
miss,30160,2,2061626,2063025,233,2061823,16,0,1065101558,1194083328,2,1,0,0,7048,2126,1273,199,0,0
miss,31596,0,2153110,2154619,266,2153599,16,0,1065101558,1194083328,2,4,10,10,310173,48395,5987,12500,16438,50630
miss,31596,1,2153110,2154801,266,2153599,16,0,1065101558,1194083328,2,1,0,0,28172,2267,2086,1774,0,0
miss,31596,2,2153110,2154983,266,2153599,16,0,1065101558,1194083328,2,1,0,0,10414,2034,1964,220,0,0
miss,32214,0,2192684,2194141,527,2192383,16,0,1065101558,1194083328,2,4,10,10,205777,47142,2693,12471,3004,35636
miss,32214,1,2192842,2194255,158,2192383,16,0,1065101558,1194083328,2,1,0,0,27246,3924,2350,1782,0,0
miss,32214,2,2192842,2194370,158,2192383,16,0,1065101558,1194083328,2,1,0,0,9948,3760,2242,215,0,0
miss,32359,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,291591,48222,5826,12478,11033,51173
miss,32359,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,31288,3654,2805,1782,0,0
miss,32359,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,9742,3368,2666,216,0,0
miss,32431,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,257777,46192,4827,12491,7230,52038
miss,32431,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,28874,8567,1582,234,0,0
miss,32431,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8642,2944,1497,210,0,0
miss,32431,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,8086,2954,1483,193,0,0
miss,33260,0,2259644,2261055,212,2260351,16,0,1065101558,1194083328,2,4,10,10,305441,64347,4367,12436,9897,53492
miss,33260,1,2259863,2261196,215,2260351,16,0,1065101558,1194083328,2,1,0,0,37000,8374,1354,1769,0,0
miss,33260,2,2259863,2261337,215,2260351,16,0,1065101558,1194083328,2,1,0,0,8662,3037,1289,207,0,0
miss,33782,0,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,4,10,10,307205,54605,4340,13600,11016,48200
miss,33782,1,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,33470,8714,1362,1764,0,0
miss,33782,2,2293392,2294816,197,2293759,16,0,1065101558,1194083328,2,1,0,0,8102,3104,1282,196,0,0
miss,33950,0,2303804,2305215,201,2304511,16,0,1065101558,1194083328,2,4,10,10,253353,49044,2075,10902,13834,34232
miss,33950,1,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,1,0,0,36487,13226,1575,1789,0,0
miss,33950,2,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,11707,4828,1472,208,0,0
miss,34269,0,2324204,2325726,573,2324095,16,0,1065101558,1194083328,2,4,10,10,172971,22945,3419,12432,10972,30490
miss,34269,1,2324443,2325871,216,2324479,16,0,1065101558,1194083328,2,4,10,10,31495,6625,2380,99,271,15821
miss,34269,2,2324636,2326017,193,2324479,16,0,1065101558,1194083328,2,1,0,0,25981,3928,2348,1784,0,0
miss,34364,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,280863,44425,4758,12446,11071,48281
miss,34364,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,29523,4086,1612,1770,0,0
miss,34364,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,21013,10642,1486,210,0,0
miss,36553,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,316677,50906,5680,10940,16399,56148
miss,36553,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,28714,2433,2778,1771,0,0
miss,36553,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,25870,2131,2044,100,303,16036
miss,39681,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,327165,52469,5083,16328,16667,56004
miss,39681,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,29322,2394,2104,1778,0,0
miss,39681,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7772,2076,1984,214,0,0
miss,40030,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,289307,51367,4630,16284,10997,53348
miss,40030,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,33606,4312,3825,1767,0,0
miss,40030,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,8200,2808,1317,220,0,0
miss,41088,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,302021,46167,5402,12460,14011,53525
miss,41088,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,29155,3018,2077,1765,0,0
miss,41088,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,11602,5407,1960,206,0,0
