set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,23142,2,1612050,1614161,406,1612543,16,0,1065101558,1194083328,2,1,0,0,7436,1987,1932,185,0,0
top,28985,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,263503,25344,40707,15060,2589,27684
top,28985,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,27081,3045,1344,5244,0,0
top,28985,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,7589,2769,1262,202,0,0
top,24839,0,1720839,1722173,235,1721215,16,0,1065101558,1194083328,2,4,10,10,252603,20847,41765,15050,2577,27832
top,24839,1,1720839,1722332,235,1721215,16,0,1065101558,1194083328,2,1,0,0,28891,3382,2050,5223,0,0
top,24839,2,1720839,1722490,235,1721215,16,0,1065101558,1194083328,2,1,0,0,9063,3124,1965,195,0,0
top,26239,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,271441,24619,41066,15058,2567,22938
top,26239,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,25840,2322,1332,5230,0,0
top,26239,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,6959,2111,1280,195,0,0
top,26520,0,1828364,1829775,227,1827967,16,0,1065101558,1194083328,2,4,10,10,257399,21655,31982,13916,2541,25062
top,26520,1,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,32078,6749,1650,108,282,16182
top,26520,2,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,27339,3873,1626,5228,0,0
top,15819,0,1143611,1144953,378,1143679,16,0,1065101558,1194083328,2,4,10,10,264874,25837,36351,15114,2596,24900
top,15819,1,1143611,1145239,378,1143679,16,0,1065101558,1194083328,2,1,0,0,23509,3462,2036,5246,0,0
top,708,0,176395,177882,194,176767,16,0,1065101558,1194083328,2,4,10,10,280147,25569,41532,13917,1482,32470
top,708,1,176592,178016,197,176767,16,0,1065101558,1194083328,2,1,0,0,27598,3263,2038,5228,0,0
top,708,2,176592,178149,197,176767,16,0,1065101558,1194083328,2,1,0,0,8391,3017,1948,197,0,0
top,13620,0,1002764,1004175,229,1003519,16,0,1065101558,1194083328,2,4,10,10,275947,24537,40722,15058,1462,22656
top,13620,1,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,1,0,0,29571,5065,1336,5232,0,0
top,13620,2,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,7192,2070,1270,182,0,0
top,32430,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,254525,17744,31468,15112,2556,28108
top,32430,1,2206604,2208132,175,2207359,16,0,1065101558,1194083328,2,1,0,0,30710,5867,1616,5234,0,0
top,32430,2,2206604,2208248,175,2207359,16,0,1065101558,1194083328,2,1,0,0,8438,2848,1476,212,0,0
top,27059,0,1862874,1864363,190,1863295,16,0,1065101558,1194083328,2,4,10,10,270071,21017,41675,15060,2583,30168
top,27059,1,1862874,1864498,190,1863295,16,0,1065101558,1194083328,2,1,0,0,22602,3329,2040,5242,0,0
top,27059,2,1862874,1864632,190,1863295,16,0,1065101558,1194083328,2,1,0,0,8643,3070,1975,203,0,0
