set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,9983,0,769964,771375,226,769663,16,0,1065101558,1194083328,2,4,10,10,309114,68101,29539,12450,8335,39773
miss,9983,1,769964,771526,226,769663,16,0,1065101558,1194083328,2,1,0,0,30967,9405,2344,1755,0,0
miss,9983,2,769964,771677,226,769663,16,0,1065101558,1194083328,2,1,0,0,10239,3662,2261,196,0,0
miss,10519,0,804284,805695,201,804991,16,0,1065101558,1194083328,2,4,10,10,328574,78583,29776,12470,5657,49029
miss,10519,1,804474,805829,190,804991,16,0,1065101558,1194083328,2,1,0,0,26284,3472,1329,1755,0,0
miss,10519,2,804474,805963,190,804991,16,0,1065101558,1194083328,2,1,0,0,9311,3726,1303,194,0,0
miss,10808,0,822942,824301,178,823423,16,0,1065101558,1194083328,2,4,10,10,318914,71046,28513,12442,7264,49175
miss,10808,1,822942,824428,178,823423,16,0,1065101558,1194083328,2,1,0,0,23253,3962,1518,1753,0,0
miss,10808,2,823120,824554,178,823423,16,0,1065101558,1194083328,2,1,0,0,8768,3604,1474,191,0,0
miss,11327,0,855949,857411,284,856447,16,0,1065101558,1194083328,2,4,10,10,347232,70860,28966,16100,9883,56081
miss,11327,1,856212,857588,263,856447,16,0,1065101558,1194083328,2,1,0,0,27382,3476,2068,1753,0,0
miss,11327,2,856212,857766,263,856447,16,0,1065101558,1194083328,2,1,0,0,9114,3114,1985,196,0,0
miss,11747,0,882973,884327,209,882943,16,0,1065101558,1194083328,2,4,10,10,329600,69995,24416,12514,13766,39611
miss,11747,1,882973,884466,209,882943,16,0,1065101558,1194083328,2,1,0,0,26788,2825,2752,1761,0,0
miss,11747,2,882973,884605,209,882943,16,0,1065101558,1194083328,2,1,0,0,9039,2510,2671,200,0,0
miss,12449,0,927836,929296,182,928255,16,0,1065101558,1194083328,2,4,10,10,327718,78532,26022,12442,8368,45189
miss,12449,1,928007,929416,171,928255,16,0,1065101558,1194083328,2,1,0,0,26019,3215,2028,1746,0,0
miss,12449,2,928007,929537,171,928255,16,0,1065101558,1194083328,2,1,0,0,8446,2786,1977,190,0,0
miss,13621,0,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,4,10,10,361832,64301,24971,9725,5656,63732
miss,13621,1,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,19230,2381,1349,1749,0,0
miss,13621,2,1003226,1004625,233,1003519,16,0,1065101558,1194083328,2,1,0,0,9801,4773,1302,195,0,0
miss,15059,0,1094710,1096219,266,1095295,16,0,1065101558,1194083328,2,4,10,10,358562,72205,31469,10948,10283,49221
miss,15059,1,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,1,0,0,26563,2319,2032,1745,0,0
miss,15059,2,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,10977,2042,1999,205,0,0
miss,15677,0,1134442,1135827,170,1134079,16,0,1065101558,1194083328,2,4,10,10,289902,65880,19707,9725,9940,35513
miss,15677,1,1134442,1135942,170,1134079,16,0,1065101558,1194083328,2,1,0,0,20580,4081,3075,1741,0,0
